Ciudad,via,tipo radar,km,direccion
19.0,N-211,1,60.38,60.380
19.0,N-211,1,91.47,91.470
19.0,N-320,0,241.945,0
19.0,N-320,0,306.364,0
19.0,N-320,0,310.815,1
19.0,N-320,1,220.0,220.000
19.0,N-320,1,239.21,239.210
19.0,N-320,1,269.31,269.310
19.0,N-320,1,,m)
19.0,N-320,1,,m)
19.0,N-320,1,294.81,294.810
19.0,N-320,1,,m)
19.0,N-320,1,,m)
19.0,N-320,1,316.99,316.990
21.0,A-461,1,53.93,53.930
21.0,A-472,1,35.12,35.120
21.0,A-474,1,48.01,48.010
21.0,A-481,1,10.47,10.470
21.0,A-483,1,23.91,23.910
21.0,A-483,1,27.33,27.330
21.0,A-483,1,41.32,41.320
21.0,A-483,0,37.6,1
21.0,A-484,1,16.59,16.590
21.0,A-486,1,12.9,12.900
21.0,A-49,0,50.825,1
21.0,A-49,0,46.3,0
21.0,A-492,1,3.24,3.240
21.0,A-492,0,8.6,0
21.0,A-493,1,35.93,35.930
21.0,A-494,1,7.0,7.000
21.0,A-494,0,13.03,0
21.0,A-494,1,53.57,53.570
21.0,A-494,1,27.0,27.000
21.0,A-496,1,40.3,40.300
21.0,A-497,0,11.89,1
21.0,A-497,0,2.6,0
21.0,A-497,0,3.11,1
21.0,A-5053,1,4.81,4.810
21.0,A-5054,1,9.82,9.820
21.0,H-30,0,8.502,1
21.0,H-31,0,79.93,0
21.0,HU-3300,1,3.81,3.810
21.0,HU-4403,1,13.62,13.620
21.0,HU-5101,1,13.12,13.120
21.0,HU-6102,1,9.02,9.020
21.0,N-431,1,114.45,114.450
21.0,N-431,1,134.67,134.670
21.0,N-433,1,152.57,152.570
21.0,N-433,1,,m)
21.0,N-433,1,,m)
21.0,N-435,0,199.905,0
21.0,N-435,1,169.23,169.230
21.0,N-435,0,151.5,0
21.0,N-435,1,190.04,190.040
21.0,N-435,0,178.29,1
21.0,N-435,0,180.05,0
21.0,N-435,1,222.13,222.130
21.0,N-442,1,17.87,17.870
21.0,N-445,1,3.12,3.120
21.0,N-630,1,745.87,745.870
22.0,A-1212,1,24.25,24.250
22.0,A-1213,1,17.93,17.930
22.0,A-1223,1,41.7,41.700
22.0,A-1234,1,28.49,28.490
22.0,A-1234,1,51.45,51.450
22.0,A-1240,1,11.44,11.440
22.0,A-1241,1,22.36,22.360
22.0,A-129,1,68.06,68.060
22.0,A-130,1,29.69,29.690
22.0,A-131,1,54.06,54.060
22.0,A-131,1,101.72,101.720
22.0,A-132,1,27.53,27.530
22.0,A-132,0,2.6,1
22.0,A-136,1,27.06,27.060
22.0,A-136,0,12.75,0
22.0,A-136,0,13.5,1
22.0,A-138,1,47.06,47.060
22.0,A-138,0,10.02,1
22.0,A-138,1,92.49,92.490
22.0,A-139,1,25.73,25.730
22.0,A-139,1,72.88,72.880
22.0,A-140,1,23.9,23.900
22.0,A-23,0,355.2,0
22.0,N-123,1,20.77,20.770
22.0,N-123,1,37.24,37.240
22.0,N-123,0,3.26,1
22.0,N-123a,1,42.96,42.960
22.0,N-211,0,319.025,1
22.0,N-211,1,330.18,330.180
22.0,N-230,1,64.22,64.220
22.0,N-230,0,48.25,0
22.0,N-230,1,117.36,117.360
22.0,N-240,0,202.002,0
22.0,N-240,1,211.26,211.260
22.0,N-240,0,186.83,1
22.0,N-240,0,204.3,0
22.0,N-240,0,204.9,1
22.0,N-240,1,303.0,303.000
22.0,N-240,1,316.79,316.790
22.0,N-260,0,433.795,0
22.0,N-260a,0,516.145,0
22.0,N-260a,1,517.51,517.510
22.0,N-330,0,629.605,0
22.0,N-330,0,667.435,1
22.0,N-330,0,668.655,0
22.0,N-330,0,670.101,0
22.0,N-330,0,671.745,1
22.0,N-330,1,611.83,611.830
22.0,N-330,1,632.82,632.820
22.0,N-330,0,628.09,0
22.0,N-330,1,666.38,666.380
22.0,N-II,1,431.01,431.010
22.0,N-II,0,422.15,0
24.0,A-301,1,47.3,47.300
24.0,A-302,0,13.275,0
24.0,A-302,1,13.86,13.860
24.0,A-305,1,21.87,21.870
24.0,A-306,1,57.9,57.900
24.0,A-306,0,33.8,0
24.0,A-306,0,55.87,1
24.0,A-310,1,18.65,18.650
24.0,A-311,1,33.08,33.080
24.0,A-311,0,25.5,0
24.0,A-312,1,4.87,4.870
24.0,A-312,1,61.1,61.100
24.0,A-312,0,35.9,0
24.0,A-312,1,27.51,27.510
24.0,A-312,1,80.07,80.070
24.0,A-315,1,74.9,74.900
24.0,A-316,0,4.0,1
24.0,A-316,0,92.0,1
24.0,A-316,0,59.72,1
24.0,A-316,1,96.9,96.900
24.0,A-319,0,7.7,1
24.0,A-320,1,19.83,19.830
24.0,A-321,1,16.39,16.390
24.0,A-339,1,51.12,51.120
24.0,A-4,1,,m)
24.0,A-401,1,61.21,61.210
24.0,A-401,0,20.1,0
24.0,A-403,1,10.91,10.910
24.0,A-403R1,1,3.33,3.330
24.0,A-44,0,76.373,1
24.0,A-44,0,39.01,0
24.0,A-44,0,42.6,1
24.0,A-6050,0,0.95,1
24.0,A-6178,1,27.39,27.390
24.0,JA-2321,1,11.35,11.350
24.0,JA-4102,1,10.55,10.550
24.0,JA-5102,1,2.03,2.030
24.0,N-322,1,147.51,147.510
24.0,N-322,1,246.45,246.450
24.0,N-322,0,233.1,1
24.0,N-323a,1,49.68,49.680
24.0,N-323a,1,62.72,62.720
24.0,N-432,0,384.528,0
24.0,N-432,1,389.0,389.000
24.0,N-432,1,390.67,390.670
24.0,N-432,1,399.82,399.820
24.0,N-432,0,391.7,1
24.0,N-432a,1,389.31,389.310
27.0,FV-1,1,27.85,27.850
27.0,FV-10,1,22.61,22.610
27.0,FV-101,1,14.93,14.930
27.0,FV-2,0,1.285,1
27.0,FV-2,1,23.31,23.310
27.0,FV-2,0,0.574,0
27.0,FV-2,1,39.23,39.230
27.0,FV-2,1,45.34,45.340
27.0,FV-2,1,73.46,73.460
27.0,FV-2,1,82.4,82.400
27.0,FV-20,1,20.36,20.360
27.0,FV-20,1,41.5,41.500
27.0,FV-50,1,5.29,5.290
27.0,FV-56,1,4.97,4.970
27.0,GC-1,0,42.203,0
27.0,GC-1,0,56.654,1
27.0,GC-1,0,15.1,0
27.0,GC-1,0,15.3,1
27.0,GC-1,0,5.35,1
27.0,GC-105,1,2.75,2.750
27.0,GC-110,1,6.58,6.580
27.0,GC-15,1,28.7,28.700
27.0,GC-191,1,11.99,11.990
27.0,GC-200,1,65.23,65.230
27.0,GC-21,1,38.77,38.770
27.0,GC-3,0,1.5,1
27.0,GC-3,0,4.66,0
27.0,GC-300,1,12.1,12.100
27.0,GC-31,1,3.65,3.650
27.0,GC-4,1,2.11,2.110
27.0,GC-500,1,27.28,27.280
27.0,LZ-1,1,33.04,33.040
27.0,LZ-10,1,27.52,27.520
27.0,LZ-2,0,1.215,1
27.0,LZ-2,0,1.28,0
27.0,LZ-2,1,36.75,36.750
27.0,LZ-20,1,17.45,17.450
27.0,LZ-3,1,5.06,5.060
27.0,LZ-30,0,16.625,1
27.0,LZ-30,0,18.445,0
27.0,LZ-30,0,21.615,1
27.0,LZ-56,0,5.195,0
27.0,LZ-56,0,0.88,0
27.0,LZ-56,0,3.76,1
27.0,LZ-67,1,20.25,20.250
27.0,LZ-67,1,,m)
27.0,LZ-67,1,,m)
27.0,LZ-67,1,,m)
27.0,LZ-67,1,,m)
27.0,LZ-67,1,,m)
27.0,LZ-67,1,,m)
27.0,LZ-701,1,,m)
27.0,LZ-701,1,,m)
27.0,LZ-701,1,,m)
27.0,LZ-701,1,,m)
,A-12,0,123.97,0
,A-13,0,2.48,1
,AP-68,0,174.192,0
,AP-68,0,175.9,1
,AP-68,0,78.89,1
,AP-68,0,86.1,0
,LO-20,0,14.95,1
,LR-111,1,26.71,26.710
,LR-111,1,37.72,37.720
,LR-113,1,76.41,76.410
,LR-115,1,26.97,26.970
,LR-115,1,43.3,43.300
,LR-123,1,48.88,48.880
,LR-131,1,3.82,3.820
,LR-134,1,11.14,11.140
,LR-134,1,16.74,16.740
,LR-209,1,10.89,10.890
,LR-250,0,3.484,0
,LR-250,1,4.2,4.200
,LR-250,1,58.0,58.000
,LR-254,1,6.22,6.220
,N-111,1,310.21,310.210
,N-111,1,321.4,321.400
,N-111,0,317.35,0
,N-113,1,68.18,68.180
,N-120,1,53.29,53.290
,N-232,0,441.863,0
,N-232,1,332.13,332.130
,N-232,1,347.65,347.650
,N-232,1,360.81,360.810
,N-232,1,371.5,371.500
,N-232,1,385.77,385.770
,N-232,0,371.8,1
,N-232,1,396.9,396.900
,N-232,0,392.63,1
,N-232,1,402.76,402.760
,N-232,1,420.32,420.320
,N-232,1,429.0,429.000
,N-232,1,446.63,446.630
,N-232,1,452.81,452.810
,N-232,1,467.88,467.880
28.0,A-6,0,343.0,1
28.0,A-6,0,326.173,1
28.0,A-6,0,347.911,0
28.0,A-6,0,380.719,1
28.0,A-6,0,397.638,0
28.0,A-6,0,426.677,1
28.0,A-66,0,160.573,1
28.0,A-66,0,146.63,0
28.0,A-66,0,146.65,1
28.0,AP-66,0,140.879,0
28.0,AP-66,1,,m)
28.0,CL-613,1,59.8,59.800
28.0,CL-621,1,46.32,46.320
28.0,CL-621,1,60.57,60.570
28.0,CL-621,1,30.79,30.790
28.0,CL-622,1,27.63,27.630
28.0,CL-622,1,41.7,41.700
28.0,CL-623,1,27.0,27.000
28.0,CL-624,1,18.87,18.870
28.0,CL-624,1,37.4,37.400
28.0,CL-626,1,142.4,142.400
28.0,CL-631,1,5.0,5.000
28.0,CL-631,1,45.57,45.570
28.0,LE-110,1,17.7,17.700
28.0,LE-125,1,25.2,25.200
28.0,LE-232,1,32.66,32.660
28.0,LE-311,1,25.4,25.400
28.0,LE-451,1,42.0,42.000
28.0,LE-493,1,11.42,11.420
28.0,LE-512,1,27.54,27.540
28.0,LE-713,1,15.3,15.300
28.0,N-120,0,309.0,0
28.0,N-120,1,264.72,264.720
28.0,N-120,0,311.53,1
28.0,N-120,0,312.26,0
28.0,N-120,1,334.03,334.030
28.0,N-120,1,,m)
28.0,N-120,1,,m)
28.0,N-120,1,348.69,348.690
28.0,N-120,1,437.12,437.120
28.0,N-536,1,28.0,28.000
28.0,N-601,1,288.25,288.250
28.0,N-601,1,302.46,302.460
28.0,N-601,1,309.17,309.170
28.0,N-621,1,25.49,25.490
28.0,N-625,1,61.44,61.440
28.0,N-630,1,142.52,142.520
28.0,N-630,1,,m)
28.0,N-630,1,,m)
28.0,N-630,1,177.75,177.750
28.0,N-630,1,119.7,119.700
28.0,N-VI,1,321.7,321.700
28.0,N-VI,1,348.36,348.360
28.0,N-VI,1,375.37,375.370
28.0,N-VI,1,407.0,407.000
28.0,N-VI,1,432.07,432.070
30.0,A-6,0,435.045,0
30.0,A-6,0,470.054,0
30.0,A-6,0,519.562,0
30.0,A-6,0,529.558,1
30.0,A-6,0,452.27,1
30.0,A-8,0,555.255,1
30.0,A-8,0,579.159,0
30.0,A-8,1,,m)
30.0,A-8,1,,m)
30.0,A-8,1,,m)
30.0,A-8,0,580.81,1
30.0,CG-2.1,1,1.83,1.830
30.0,CG-2.1,1,16.43,16.430
30.0,CG-2.2,1,26.8,26.800
30.0,CG-2.2,0,35.5,0
30.0,LU-111,1,18.42,18.420
30.0,LU-113,1,19.41,19.410
30.0,LU-120,1,14.45,14.450
30.0,LU-120,1,29.77,29.770
30.0,LU-160,1,19.38,19.380
30.0,LU-162,1,12.42,12.420
30.0,LU-221,1,10.39,10.390
30.0,LU-530,1,57.91,57.910
30.0,LU-540,0,35.0,0
30.0,LU-540,1,39.52,39.520
30.0,LU-541,0,14.732,0
30.0,LU-541,1,17.25,17.250
30.0,LU-546,1,21.33,21.330
30.0,LU-612,1,20.65,20.650
30.0,LU-633,1,27.46,27.460
30.0,LU-633,1,84.28,84.280
30.0,LU-636,1,30.38,30.380
30.0,LU-652,1,0.38,0.380
30.0,LU-750,1,23.72,23.720
30.0,LU-861,1,20.29,20.290
30.0,LU-862,1,99.56,99.560
30.0,N-120,0,542.009,0
30.0,N-120,1,534.96,534.960
30.0,N-120,1,549.11,549.110
30.0,N-540,1,18.61,18.610
30.0,N-540,1,25.42,25.420
30.0,N-540,1,53.28,53.280
30.0,N-540,1,68.88,68.880
30.0,N-547,1,42.59,42.590
30.0,N-640,1,22.87,22.870
30.0,N-640,1,88.13,88.130
30.0,N-642,1,54.45,54.450
30.0,N-VI,0,503.122,0
30.0,N-VI,1,441.32,441.320
30.0,N-VI,1,473.13,473.130
30.0,N-VI,1,480.72,480.720
30.0,N-VI,1,493.85,493.850
30.0,N-VI,1,494.85,494.850
30.0,N-VI,1,504.97,504.970
30.0,N-VI,1,546.41,546.410
31.0,A-1,0,24.0,1
31.0,A-1,0,22.092,0
31.0,A-1,0,14.56,0
31.0,A-2,0,15.04,0
31.0,A-2,0,15.9,1
31.0,A-3,0,16.379,0
31.0,A-3,0,20.003,1
31.0,A-3,0,48.479,1
31.0,A-3,0,41.45,1
31.0,A-4,0,12.462,0
31.0,A-4,0,13.335,1
31.0,A-4,1,,m)
31.0,A-42,0,13.605,0
31.0,A-42,0,27.367,1
31.0,A-5,0,12.532,1
31.0,A-5,0,23.004,0
31.0,A-6,0,16.722,0
31.0,A-6,0,18.27,1
31.0,A-6,0,7.75,1
31.0,AP-6,1,,m)
31.0,M-103,1,25.78,25.780
31.0,M-111,0,0.131,0
31.0,M-111,0,0.18,1
31.0,M-111,0,0.29,0
31.0,M-111,0,0.356,1
31.0,M-111,1,24.48,24.480
31.0,M-115,1,5.06,5.060
31.0,M-117,1,7.41,7.410
31.0,M-119,1,16.38,16.380
31.0,M-204,1,27.0,27.000
31.0,M-209,1,11.68,11.680
31.0,M-300,0,31.325,1
31.0,M-300,0,23.85,1
31.0,M-300,1,13.19,13.190
31.0,M-307,1,13.68,13.680
31.0,M-40,0,20.265,0
31.0,M-40,0,35.365,0
31.0,M-40,0,52.785,1
31.0,M-40,0,23.2,1
31.0,M-404,0,0.701,0
31.0,M-404,1,60.66,60.660
31.0,M-404,0,27.5,0
31.0,M-408,0,2.9,1
31.0,M-410,1,3.82,3.820
31.0,M-410,1,9.27,9.270
31.0,M-413,1,14.88,14.880
31.0,M-45,0,6.175,1
31.0,M-45,0,14.873,0
31.0,M-50,0,54.143,0
31.0,M-503,1,25.79,25.790
31.0,M-505,0,12.532,1
31.0,M-505,0,42.702,0
31.0,M-505,1,46.77,46.770
31.0,M-506,0,17.715,0
31.0,M-506,0,17.715,1
31.0,M-506,1,20.76,20.760
31.0,M-506,1,28.1,28.100
31.0,M-506,1,36.04,36.040
31.0,M-506,1,6.14,6.140
31.0,M-507,1,34.26,34.260
31.0,M-513,0,12.243,0
31.0,M-513,1,16.57,16.570
31.0,M-607,0,15.448,0
31.0,M-607,0,18.532,1
31.0,M-607,1,57.9,57.900
31.0,M-608,1,45.33,45.330
31.0,M-609,1,5.32,5.320
31.0,M-611,1,31.98,31.980
31.0,M-841,1,6.74,6.740
31.0,N-320,1,340.9,340.900
31.0,N-320,1,,m)
31.0,N-320,1,,m)
31.0,N-400,0,27.92,Ambos
31.0,N-VI,0,56.415,1
31.0,N-VI,1,56.78,56.780
31.0,N-VI,0,54.49,0
32.0,A-343,1,53.15,53.150
32.0,A-355,0,28.5,0
32.0,A-355,1,21.69,21.690
32.0,A-356,0,36.525,0
32.0,A-356,1,18.51,18.510
32.0,A-356,1,48.55,48.550
32.0,A-357,0,38.925,0
32.0,A-357,1,46.87,46.870
32.0,A-366,1,42.24,42.240
32.0,A-366,1,60.62,60.620
32.0,A-367,0,22.8,1
32.0,A-367,1,40.8,40.800
32.0,A-367,1,22.94,22.940
32.0,A-369,1,36.38,36.380
32.0,A-374,1,33.79,33.790
32.0,A-384,1,131.13,131.130
32.0,A-384,1,108.31,108.310
32.0,A-384,0,89.6,0
32.0,A-387,1,13.28,13.280
32.0,A-387,1,19.28,19.280
32.0,A-397,0,7.0,0
32.0,A-397,1,34.13,34.130
32.0,A-397,0,11.05,1
32.0,A-397,1,,m)
32.0,A-397,1,,m)
32.0,A-397,1,48.67,48.670
32.0,A-402,1,59.49,59.490
32.0,A-404,1,24.58,24.580
32.0,A-405,1,12.47,12.470
32.0,A-45,0,103.3,1
32.0,A-45,0,118.09,0
32.0,A-45,1,,m)
32.0,A-45,1,,m)
32.0,A-7,0,246.046,0
32.0,A-7,0,256.764,1
32.0,A-7,0,175.8,0
32.0,A-7,1,,m)
32.0,A-7,1,,m)
32.0,A-7,1,,m)
32.0,A-7052,0,3.5,0
32.0,A-7053,1,14.85,14.850
32.0,A-7053,0,11.1,0
32.0,A-7054,1,3.17,3.170
32.0,A-7054,1,24.92,24.920
32.0,A-7054,0,8.75,0
32.0,A-7057,1,4.2,4.200
32.0,A-7059,1,12.45,12.450
32.0,A-7075,1,51.55,51.550
32.0,A-7206,1,17.11,17.110
32.0,A-7282,1,12.9,12.900
32.0,MA-20,0,10.45,1
32.0,MA-3300,1,12.02,12.020
32.0,N-331,1,114.37,114.370
32.0,N-340,1,295.23,295.230
33.0,A-30,0,112.936,1
33.0,A-30,0,122.896,0
33.0,A-30,0,136.028,1
33.0,A-30,0,179.414,0
33.0,A-30,0,190.453,0
33.0,A-7,0,562.786,0
33.0,A-7,1,,m)
33.0,A-7,1,,m)
33.0,MU-30,0,9.06,0
33.0,N-301a,1,368.09,368.090
33.0,N-332,1,13.07,13.070
33.0,N-332,1,35.12,35.120
33.0,N-344,1,92.51,92.510
33.0,N-344,1,96.98,96.980
33.0,N-344,1,105.42,105.420
33.0,RM-11,0,12.998,1
33.0,RM-11,0,18.308,0
33.0,RM-12,0,17.537,0
33.0,RM-15,0,13.002,0
33.0,RM-19,0,17.799,0
33.0,RM-332,1,37.81,37.810
33.0,RM-332,1,67.77,67.770
33.0,RM-411,1,13.95,13.950
33.0,RM-414,1,15.53,15.530
33.0,RM-423,1,12.51,12.510
33.0,RM-515,1,28.5,28.500
33.0,RM-516,1,12.1,12.100
33.0,RM-533,1,9.62,9.620
33.0,RM-601,1,18.58,18.580
33.0,RM-602,0,5.093,1
33.0,RM-602,1,19.25,19.250
33.0,RM-603,1,18.95,18.950
33.0,RM-603,1,,m)
33.0,RM-603,1,,m)
33.0,RM-620,1,18.84,18.840
33.0,RM-711,1,48.8,48.800
33.0,RM-714,0,8.908,0
33.0,RM-714,1,10.55,10.550
33.0,RM-714,1,35.36,35.360
33.0,RM-714,1,54.71,54.710
33.0,RM-714,1,64.9,64.900
33.0,RM-730,1,41.0,41.000
33.0,RM-A5,1,11.38,11.380
33.0,RM-C1,1,16.71,16.710
33.0,RM-D11,1,10.39,10.390
33.0,RM-F30,1,6.43,6.430
33.0,RM-F35,1,16.83,16.830
33.0,RM-F36,1,5.82,5.820
33.0,RM-F36,1,13.21,13.210
34.0,A-1,0,401.561,0
34.0,A-15,0,127.67,1
34.0,AP-68,0,218.2,0
34.0,N-113,0,91.358,1
34.0,N-113,1,78.88,78.880
34.0,N-113,1,101.34,101.340
34.0,N-121,1,72.57,72.570
34.0,N-121,1,30.31,30.310
34.0,N-121a,0,25.9,1
34.0,N-121a,0,60.23,0
34.0,N-121-A,1,68.46,68.460
34.0,N-121-A,0,32.56,0
34.0,N-121C,1,4.26,4.260
34.0,N-121C,1,14.69,14.690
34.0,N-135,1,66.49,66.490
34.0,N-240A,1,20.83,20.830
34.0,NA-1110,1,28.79,28.790
34.0,NA-1110,1,13.39,13.390
34.0,NA-1120,1,8.62,8.620
34.0,NA-115,1,21.67,21.670
34.0,NA-122,1,33.5,33.500
34.0,NA-128,1,12.12,12.120
34.0,NA-132,1,74.78,74.780
34.0,NA-134,1,40.08,40.080
34.0,NA-150,1,36.86,36.860
34.0,NA-150,1,40.74,40.740
34.0,NA-160,1,15.78,15.780
34.0,NA-178,1,43.74,43.740
34.0,NA-2310,1,18.52,18.520
34.0,NA-2410,1,36.72,36.720
34.0,NA-3010,1,7.87,7.870
34.0,NA-411,1,28.54,28.540
34.0,NA-534,1,8.96,8.960
34.0,NA-624,1,12.07,12.070
34.0,NA-666,1,12.28,12.280
34.0,NA-6810,1,7.08,7.080
34.0,NA-700,1,4.5,4.500
35.0,A-52,0,170.0,1
35.0,A-52,0,123.822,0
35.0,A-52,0,162.247,1
35.0,A-52,0,193.939,1
35.0,A-52,0,222.025,0
35.0,A-52,0,251.022,0
35.0,A-52,0,254.105,1
35.0,AG-53,0,71.1,0
35.0,N-120,0,459.068,0
35.0,N-120,1,457.37,457.370
35.0,N-120,1,472.8,472.800
35.0,N-120,1,568.03,568.030
35.0,N-120,0,550.74,0
35.0,N-120,1,581.91,581.910
35.0,N-120,1,608.52,608.520
35.0,N-120a,1,574.14,574.140
35.0,N-525,1,167.46,167.460
35.0,N-525,1,192.6,192.600
35.0,N-525,1,218.89,218.890
35.0,N-525,1,237.0,237.000
35.0,N-525,1,271.67,271.670
35.0,N-525,0,244.76,1
35.0,N-525,1,,m)
35.0,N-532,1,14.79,14.790
35.0,N-536,1,53.92,53.920
35.0,N-540,1,78.57,78.570
35.0,N-541,1,27.63,27.630
35.0,N-541,1,51.14,51.140
35.0,N-541,0,29.4,0
35.0,OU-0209,1,6.23,6.230
35.0,OU-0527,1,1.47,1.470
35.0,OU-101,1,13.27,13.270
35.0,OU-105,1,5.54,5.540
35.0,OU-1105,1,0.48,0.480
35.0,OU-402,1,41.91,41.910
35.0,OU-404,1,31.78,31.780
35.0,OU-504,1,18.47,18.470
35.0,OU-504,1,28.08,28.080
35.0,OU-510,1,5.17,5.170
35.0,OU-525,0,230.694,1
35.0,OU-531,1,51.35,51.350
35.0,OU-533,1,50.11,50.110
35.0,OU-536,1,71.22,71.220
35.0,OU-540,0,6.525,0
35.0,OU-540,1,71.91,71.910
36.0,A-231,0,83.6,0
36.0,A-62,0,57.299,1
36.0,A-62,0,77.205,0
36.0,A-62,0,96.93,1
36.0,A-67,0,7.15,1
36.0,CL-612,1,21.58,21.580
36.0,CL-613,1,48.4,48.400
36.0,CL-613,1,,m)
36.0,CL-613,1,,m)
36.0,CL-613,1,,m)
36.0,CL-613,1,,m)
36.0,CL-615,1,,m)
36.0,CL-615,1,37.29,37.290
36.0,CL-615,1,,m)
36.0,CL-615,1,92.2,92.200
36.0,CL-615,1,,m)
36.0,CL-615,1,,m)
36.0,CL-619,1,15.31,15.310
36.0,CL-619,1,26.2,26.200
36.0,CL-626,1,213.52,213.520
36.0,CL-626,1,238.1,238.100
36.0,CL-627,1,29.9,29.900
36.0,N-120,1,197.24,197.240
36.0,N-610,1,36.04,36.040
36.0,N-610,0,12.69,Ambos
36.0,N-611,1,31.19,31.190
36.0,N-611,1,56.78,56.780
36.0,N-620,1,85.2,85.200
36.0,N-622,1,89.23,89.230
36.0,N-627,1,70.0,70.000
36.0,N-627,1,78.06,78.060
36.0,P-110,1,8.87,8.870
36.0,P-110,1,17.32,17.320
36.0,P-110,1,36.3,36.300
36.0,P-110,1,10.22,10.220
36.0,P-214,1,2.86,2.860
36.0,P-214,1,9.23,9.230
36.0,P-214,1,10.3,10.300
36.0,P-220,1,18.7,18.700
36.0,P-223,1,24.63,24.630
36.0,P-223,1,29.3,29.300
36.0,P-225,1,34.75,34.750
36.0,P-227,1,33.29,33.290
36.0,P-230,1,1.21,1.210
36.0,P-230,1,30.36,30.360
36.0,P-231,1,7.21,7.210
36.0,P-231,1,18.7,18.700
36.0,P-231,1,9.82,9.820
36.0,P-231,1,13.71,13.710
36.0,P-235,1,20.04,20.040
36.0,P-405,1,28.75,28.750
36.0,P-900,1,6.0,6.000
36.0,P-900,0,1.6,0
36.0,P-901,1,31.34,31.340
36.0,P-980,1,18.7,18.700
36.0,PP-2461,1,20.97,20.970
37.0,A-52,0,282.588,0
37.0,A-55,0,5.606,1
37.0,A-55,0,7.712,1
37.0,A-55,0,9.237,0
37.0,A-55,0,15.926,0
37.0,A-55,0,11.78,0
37.0,A-55,0,12.25,1
37.0,AG-41,0,4.495,0
37.0,AG-41,0,16.925,0
37.0,AP-9,0,131.385,1
37.0,AP-9,1,,m)
37.0,AP-9V,0,2.819,0
37.0,AP-9V,0,1.68,1
37.0,N-120,1,651.13,651.130
37.0,N-120,0,646.5,1
37.0,N-525,1,321.14,321.140
37.0,N-541,1,92.14,92.140
37.0,N-550,0,90.675,0
37.0,N-550,0,146.933,0
37.0,N-550,0,108.93,0
37.0,N-550,1,139.11,139.110
37.0,N-550,1,155.84,155.840
37.0,N-550,1,117.34,117.340
37.0,N-552,1,9.63,9.630
37.0,N-640,1,165.02,165.020
37.0,N-640,1,208.001,208.001
37.0,N-640,1,238.92,238.920
37.0,N-640,0,235.41,0
37.0,PO-206,1,16.32,16.320
37.0,PO-308,1,28.39,28.390
37.0,PO-313,1,16.42,16.420
37.0,PO-325,1,13.45,13.450
37.0,PO-331,1,19.05,19.050
37.0,PO-340,1,12.4,12.400
37.0,PO-344,1,12.34,12.340
37.0,PO-400,1,41.14,41.140
37.0,PO-510,1,15.77,15.770
37.0,PO-531,1,18.56,18.560
37.0,PO-533,1,21.42,21.420
37.0,PO-534,1,29.39,29.390
37.0,PO-548,1,16.26,16.260
37.0,PO-549,1,9.86,9.860
37.0,PO-551,1,14.65,14.650
37.0,PO-551,1,33.58,33.580
37.0,PO-552,1,71.72,71.720
37.0,PO-552,0,28.95,1
37.0,PO-841,1,22.15,22.150
37.0,VG-4.1,1,19.57,19.570
37.0,VG-4.4,0,7.0,0
37.0,VG-4.4,1,11.01,11.010
38.0,A-62,0,207.1,1
38.0,A-62,0,233.35,0
38.0,A-62,0,233.6,1
38.0,A-66,0,340.425,1
38.0,CL-510,1,44.44,44.440
38.0,CL-512,1,26.88,26.880
38.0,CL-512,1,13.92,13.920
38.0,CL-517,1,29.71,29.710
38.0,CL-517,1,,m)
38.0,CL-517,1,65.06,65.060
38.0,CL-517,1,,m)
38.0,CL-517,1,90.43,90.430
38.0,CL-526,1,43.21,43.210
38.0,CL-605,1,110.1,110.100
38.0,CL-610,1,97.0,97.000
38.0,N-501,0,76.8,0
38.0,N-620,1,232.38,232.380
38.0,N-620,1,249.34,249.340
38.0,N-620,1,322.26,322.260
38.0,N-620,1,351.74,351.740
38.0,N-630,1,332.27,332.270
38.0,N-630,1,340.66,340.660
38.0,N-630,1,349.26,349.260
38.0,N-630,1,357.21,357.210
38.0,N-630,0,364.95,0
38.0,N-630,0,373.95,1
38.0,SA-102,1,22.2,22.200
38.0,SA-114,1,27.67,27.670
38.0,SA-20,0,93.55,1
38.0,SA-205,1,22.3,22.300
38.0,SA-210,1,23.51,23.510
38.0,SA-220,1,52.0,52.000
38.0,SA-300,1,30.32,30.320
38.0,SA-302,1,37.58,37.580
38.0,SA-315,1,31.66,31.660
38.0,SA-315,1,66.31,66.310
38.0,SA-324,1,47.42,47.420
38.0,SA-605,1,25.44,25.440
38.0,SA-804,1,10.69,10.690
38.0,SA-810,1,31.15,31.150
,LP-1,1,102.43,102.430
,LP-2,1,52.01,52.010
,LP-3,0,20.172,0
,LP-3,1,25.9,25.900
,TF-1,0,59.271,0
,TF-1,0,13.85,1
,TF-13,1,19.58,19.580
,TF-13,0,0.51,0
,TF-13,0,0.84,1
,TF-152,1,11.59,11.590
,TF-154,1,6.71,6.710
,TF-21,1,11.76,11.760
,TF-21,1,53.35,53.350
,TF-21,1,82.62,82.620
,TF-217,1,9.27,9.270
,TF-24,1,6.07,6.070
,TF-24,1,42.88,42.880
,TF-272,1,7.12,7.120
,TF-28,1,75.5,75.500
,TF-28,1,91.32,91.320
,TF-28,1,95.16,95.160
,TF-342,1,18.73,18.730
,TF-42,1,14.43,14.430
,TF-47,1,8.33,8.330
,TF-47,1,18.73,18.730
,TF-5,0,15.009,1
,TF-5,0,20.662,0
,TF-5,1,,m)
